frame,source_track,target_track,ttc_std,ttc_mod,pair_risk_mod,pair_risk_std,is_critical_0.3,is_critical_0.5,is_critical_0.7
23,5,2,10,8.684168816,0.059009406,0.035673993,0,0,0
23,6,21,10,9.968019485,0.036055734,0.035673993,0,0,0
23,6,2,10,8.374443054,0.078828342,0.035673993,0,0,0
23,7,3,10,3.628889561,0.265684973,0.035673993,0,0,0
23,7,4,10,8.016010284,0.083024689,0.035673993,0,0,0
23,7,21,10,9.441803932,0.042023228,0.035673993,0,0,0
23,7,2,10,8.352490425,0.062715304,0.035673993,0,0,0
23,13,21,10,9.999489784,0.035680095,0.035673993,0,0,0
23,13,2,10,8.699878693,0.069464767,0.035673993,0,0,0
23,21,5,10,9.953591347,0.036164073,0.035673993,0,0,0
23,21,3,10,8.93555069,0.049051884,0.035673993,0,0,0
23,21,7,10,9.441803932,0.042023228,0.035673993,0,0,0
23,21,6,10,9.968019485,0.036055734,0.035673993,0,0,0
23,21,13,10,9.999489784,0.035680095,0.035673993,0,0,0
23,21,4,10,6.093316078,0.134304338,0.035673993,0,0,0
23,21,2,10,7.88780117,0.075155215,0.035673993,0,0,0
24,2,3,10,7.779231548,0.074510449,0.035673993,0,0,0
24,2,5,10,8.679224968,0.059009406,0.035673993,0,0,0
24,2,7,10,8.39751339,0.068141946,0.035673993,0,0,0
24,2,6,10,8.364740372,0.082645146,0.035673993,0,0,0
24,2,4,10,4.272542477,0.380879424,0.035673993,1,0,0
24,2,21,10,7.923907757,0.075155215,0.035673993,0,0,0
24,2,13,10,8.689178467,0.072616539,0.035673993,0,0,0
24,3,7,10,3.976331949,0.355138422,0.352375665,1,0,0
24,3,2,10,7.779231548,0.074510449,0.035673993,0,0,0
24,3,21,10,9.044630051,0.039157082,0.035673993,0,0,0
24,4,7,10,8.026947975,0.092001397,0.035673993,0,0,0
24,4,2,10,4.272542477,0.380879424,0.035673993,1,0,0
24,4,21,10,6.155530453,0.134304338,0.035673993,0,0,0
24,5,2,10,8.679224968,0.059009406,0.035673993,0,0,0
24,5,21,10,9.959067345,0.035817819,0.035673993,0,0,0
24,6,2,10,8.364740372,0.082645146,0.035673993,0,0,0
24,6,21,10,9.968068123,0.036043369,0.035673993,0,0,0
24,7,3,10,3.976331949,0.355138422,0.352375665,1,0,0
24,7,2,10,8.39751339,0.068141946,0.035673993,0,0,0
24,7,4,10,8.026947975,0.092001397,0.035673993,0,0,0
24,7,21,10,9.508598328,0.036735991,0.035673993,0,0,0
24,13,2,10,8.689178467,0.072616539,0.035673993,0,0,0
24,13,21,10,9.999486923,0.035673993,0.035673993,0,0,0
24,21,3,10,9.044630051,0.039157082,0.035673993,0,0,0
24,21,5,10,9.959067345,0.035817819,0.035673993,0,0,0
24,21,7,10,9.508598328,0.036735991,0.035673993,0,0,0
24,21,6,10,9.968068123,0.036043369,0.035673993,0,0,0
24,21,2,10,7.923907757,0.075155215,0.035673993,0,0,0
24,21,4,10,6.155530453,0.134304338,0.035673993,0,0,0
24,21,13,10,9.999486923,0.035673993,0.035673993,0,0,0
25,2,6,10,8.348112106,0.087048454,0.035673993,0,0,0
25,2,13,10,8.672469139,0.072616539,0.035673993,0,0,0
25,2,5,10,8.668158531,0.075688702,0.035673993,0,0,0
25,2,4,10,4.223455906,0.401391749,0.035673993,1,0,0
25,2,3,10,7.86166048,0.078611106,0.035673993,0,0,0
25,2,7,10,8.442346573,0.071691406,0.035673993,0,0,0
25,3,2,10,7.86166048,0.078611106,0.035673993,0,0,0
25,3,7,10,4.385326385,0.767367371,0.766197369,1,1,1
25,4,2,10,4.223455906,0.401391749,0.035673993,1,0,0
25,4,7,10,8.033098221,0.09734462,0.035673993,0,0,0
25,5,2,10,8.668158531,0.075688702,0.035673993,0,0,0
25,6,2,10,8.348112106,0.087048454,0.035673993,0,0,0
25,7,2,10,8.442346573,0.071691406,0.035673993,0,0,0
25,7,4,10,8.033098221,0.09734462,0.035673993,0,0,0
25,7,3,10,4.385326385,0.767367371,0.766197369,1,1,1
25,13,2,10,8.672469139,0.072616539,0.035673993,0,0,0
26,2,6,10,8.323643684,0.09209537,0.035673993,0,0,0
26,2,13,10,8.64893055,0.072616539,0.035673993,0,0,0
26,2,5,10,8.650115967,0.079926228,0.035673993,0,0,0
26,2,4,10,4.161305428,0.422871429,0.035673993,1,0,0
26,2,3,10,7.942908287,0.083483352,0.035673993,0,0,0
26,2,7,10,8.485480309,0.076044432,0.035673993,0,0,0
26,3,2,10,7.942908287,0.083483352,0.035673993,0,0,0
26,3,7,10,4.865065575,0.856893291,0.854901266,1,1,1
26,4,2,10,4.161305428,0.422871429,0.035673993,1,0,0
26,4,7,10,8.032729149,0.103421012,0.035673993,0,0,0
26,5,2,10,8.650115967,0.079926228,0.035673993,0,0,0
26,6,2,10,8.323643684,0.09209537,0.035673993,0,0,0
26,7,2,10,8.485480309,0.076044432,0.035673993,0,0,0
26,7,4,10,8.032729149,0.103421012,0.035673993,0,0,0
26,7,3,10,4.865065575,0.856893291,0.854901266,1,1,1
26,13,2,10,8.64893055,0.072616539,0.035673993,0,0,0
27,2,6,10,8.290435791,0.09782455,0.035673993,0,0,0
27,2,13,10,8.617734909,0.085308711,0.035673993,0,0,0
27,2,5,10,8.624186516,0.084840477,0.035673993,0,0,0
27,2,16,10,8.888482094,0.064357445,0.035673993,0,0,0
27,2,4,10,4.085306644,0.445208766,0.035673993,1,0,0
27,2,3,10,8.019790649,0.083483352,0.035673993,0,0,0
27,2,7,10,8.524270058,0.081387327,0.035673993,0,0,0
27,3,2,10,8.019790649,0.083483352,0.035673993,0,0,0
27,3,7,10,5.425611019,0.856893291,0.854901266,1,1,1
27,4,16,10,7.46007967,0.130274478,0.035673993,0,0,0
27,4,2,10,4.085306644,0.445208766,0.035673993,1,0,0
27,4,7,10,8.023359299,0.110363077,0.035673993,0,0,0
27,5,16,10,9.90152359,0.036236929,0.035673993,0,0,0
27,5,2,10,8.624186516,0.084840477,0.035673993,0,0,0
27,6,16,10,9.948122978,0.036307589,0.035673993,0,0,0
27,6,2,10,8.290435791,0.09782455,0.035673993,0,0,0
27,7,4,10,8.023359299,0.110363077,0.035673993,0,0,0
27,7,2,10,8.524270058,0.081387327,0.035673993,0,0,0
27,7,3,10,5.425611019,0.856893291,0.854901266,1,1,1
27,11,16,10,9.687477112,0.03630198,0.035673993,0,0,0
27,13,16,10,9.999112129,0.035702719,0.035673993,0,0,0
27,13,2,10,8.617734909,0.085308711,0.035673993,0,0,0
27,16,6,10,9.948122978,0.036307589,0.035673993,0,0,0
27,16,11,10,9.687477112,0.03630198,0.035673993,0,0,0
27,16,13,10,9.999112129,0.035702719,0.035673993,0,0,0
27,16,5,10,9.90152359,0.036236929,0.035673993,0,0,0
27,16,4,10,7.46007967,0.130274478,0.035673993,0,0,0
27,16,2,10,8.888482094,0.064357445,0.035673993,0,0,0
28,2,6,10,8.247638702,0.104229503,0.035673993,0,0,0
28,2,13,10,8.578061104,0.090760462,0.035673993,0,0,0
28,2,5,10,8.589486122,0.090523465,0.035673993,0,0,0
28,2,4,10,3.995219946,0.468257869,0.035673993,1,0,0
28,2,3,10,8.089421272,0.083483352,0.035673993,0,0,0
28,2,7,10,8.554718018,0.087777854,0.035673993,0,0,0
28,3,2,10,8.089421272,0.083483352,0.035673993,0,0,0
28,3,7,10,6.073810101,0.856893291,0.854901266,1,1,1
28,4,2,10,3.995219946,0.468257869,0.035673993,1,0,0
28,4,7,10,8.001829147,0.11822577,0.035673993,0,0,0
28,5,2,10,8.589486122,0.090523465,0.035673993,0,0,0
28,6,2,10,8.247638702,0.104229503,0.035673993,0,0,0
28,7,2,10,8.554718018,0.087777854,0.035673993,0,0,0
28,7,4,10,8.001829147,0.11822577,0.035673993,0,0,0
28,7,3,10,6.073810101,0.856893291,0.854901266,1,1,1
28,13,2,10,8.578061104,0.090760462,0.035673993,0,0,0
29,2,3,10,8.147721291,0.083483352,0.035673993,0,0,0
29,2,4,10,3.891234636,0.491773056,0.035673993,1,0,0
29,2,5,10,8.545097351,0.096854851,0.035673993,0,0,0
29,2,7,10,8.57153511,0.095276734,0.035673993,0,0,0
29,3,2,10,8.147721291,0.083483352,0.035673993,0,0,0
29,3,7,10,6.803040981,0.856893291,0.854901266,1,1,1
29,4,2,10,3.891234636,0.491773056,0.035673993,1,0,0
29,4,7,10,7.964365959,0.127105061,0.035673993,0,0,0
29,5,2,10,8.545097351,0.096854851,0.035673993,0,0,0
29,7,2,10,8.57153511,0.095276734,0.035673993,0,0,0
29,7,3,10,6.803040981,0.856893291,0.854901266,1,1,1
29,7,4,10,7.964365959,0.127105061,0.035673993,0,0,0
30,2,5,10,8.490175247,0.103735692,0.035673993,0,0,0
30,2,16,10,8.761075974,0.064357445,0.035673993,0,0,0
30,2,4,10,3.774210453,0.513417119,0.035673993,1,1,0
30,2,21,10,7.918898106,0.10106423,0.035673993,0,0,0
30,2,3,10,8.188714981,0.083483352,0.035673993,0,0,0
30,2,7,10,8.56896019,0.103785202,0.035673993,0,0,0
30,3,21,10,9.720521927,0.037992482,0.035673993,0,0,0
30,3,2,10,8.188714981,0.083483352,0.035673993,0,0,0
30,3,7,10,7.57999897,0.856893291,0.854901266,1,1,1
30,4,16,10,7.128101349,0.130274478,0.035673993,0,0,0
30,4,21,10,6.195672512,0.170713884,0.035673993,0,0,0
30,4,2,10,3.774210453,0.513417119,0.035673993,1,1,0
30,4,7,10,7.907382965,0.137019553,0.035673993,0,0,0
30,5,16,10,9.953029633,0.035673993,0.035673993,0,0,0
30,5,21,10,9.987929344,0.03587126,0.035673993,0,0,0
30,5,2,10,8.490175247,0.103735692,0.035673993,0,0,0
30,7,4,10,7.907382965,0.137019553,0.035673993,0,0,0
30,7,21,10,9.911994934,0.037060525,0.035673993,0,0,0
30,7,2,10,8.56896019,0.103785202,0.035673993,0,0,0
30,7,3,10,7.57999897,0.856893291,0.854901266,1,1,1
30,11,16,10,9.947649002,0.035993825,0.035673993,0,0,0
30,16,5,10,9.953029633,0.035673993,0.035673993,0,0,0
30,16,11,10,9.947649002,0.035993825,0.035673993,0,0,0
30,16,4,10,7.128101349,0.130274478,0.035673993,0,0,0
30,16,21,10,9.999637604,0.035677396,0.035673993,0,0,0
30,16,2,10,8.761075974,0.064357445,0.035673993,0,0,0
30,21,5,10,9.987929344,0.03587126,0.035673993,0,0,0
30,21,16,10,9.999637604,0.035677396,0.035673993,0,0,0
30,21,4,10,6.195672512,0.170713884,0.035673993,0,0,0
30,21,2,10,7.918898106,0.10106423,0.035673993,0,0,0
30,21,3,10,9.720521927,0.037992482,0.035673993,0,0,0
30,21,7,10,9.911994934,0.037060525,0.035673993,0,0,0
31,2,16,10,8.700643539,0.064357445,0.035673993,0,0,0
31,2,4,10,3.645516872,0.513417119,0.035673993,1,1,0
31,2,21,10,7.878880024,0.110738651,0.035673993,0,0,0
31,2,3,10,8.205019951,0.083483352,0.035673993,0,0,0
31,2,7,10,8.542154312,0.113065018,0.035673993,0,0,0
31,3,2,10,8.205019951,0.083483352,0.035673993,0,0,0
31,3,21,10,9.81110096,0.037076728,0.035673993,0,0,0
31,3,7,10,8.336641312,0.856893291,0.854901266,1,1,1
31,4,2,10,3.645516872,0.513417119,0.035673993,1,1,0
31,4,16,10,6.987795353,0.130274478,0.035673993,0,0,0
31,4,21,10,6.149581432,0.182719946,0.035673993,0,0,0
31,4,7,10,7.828370094,0.147910407,0.035673993,0,0,0
31,7,2,10,8.542154312,0.113065018,0.035673993,0,0,0
31,7,4,10,7.828370094,0.147910407,0.035673993,0,0,0
31,7,21,10,9.952975273,0.038630409,0.035673993,0,0,0
31,7,3,10,8.336641312,0.856893291,0.854901266,1,1,1
31,11,16,10,9.973223686,0.035831314,0.035673993,0,0,0
31,16,2,10,8.700643539,0.064357445,0.035673993,0,0,0
31,16,4,10,6.987795353,0.130274478,0.035673993,0,0,0
31,16,11,10,9.973223686,0.035831314,0.035673993,0,0,0
31,16,21,10,9.999713898,0.035676908,0.035673993,0,0,0
31,21,2,10,7.878880024,0.110738651,0.035673993,0,0,0
31,21,16,10,9.999713898,0.035676908,0.035673993,0,0,0
31,21,4,10,6.149581432,0.182719946,0.035673993,0,0,0
31,21,3,10,9.81110096,0.037076728,0.035673993,0,0,0
31,21,7,10,9.952975273,0.038630409,0.035673993,0,0,0
32,2,16,10,8.629980087,0.064357445,0.035673993,0,0,0
32,2,4,10,3.50693202,0.513417119,0.035673993,1,1,0
32,2,21,10,7.827445984,0.110738651,0.035673993,0,0,0
32,2,3,10,8.190094948,0.083483352,0.035673993,0,0,0
32,3,2,10,8.190094948,0.083483352,0.035673993,0,0,0
32,3,21,10,9.884297371,0.036421802,0.035673993,0,0,0
32,4,2,10,3.50693202,0.513417119,0.035673993,1,1,0
32,4,16,10,6.833647728,0.130274478,0.035673993,0,0,0
32,4,21,10,6.091392517,0.182719946,0.035673993,0,0,0
32,11,16,10,9.98679924,0.035749226,0.035673993,0,0,0
32,16,2,10,8.629980087,0.064357445,0.035673993,0,0,0
32,16,4,10,6.833647728,0.130274478,0.035673993,0,0,0
32,16,11,10,9.98679924,0.035749226,0.035673993,0,0,0
32,16,21,10,9.999754906,0.035676783,0.035673993,0,0,0
32,21,2,10,7.827445984,0.110738651,0.035673993,0,0,0
32,21,16,10,9.999754906,0.035676783,0.035673993,0,0,0
32,21,4,10,6.091392517,0.182719946,0.035673993,0,0,0
32,21,3,10,9.884297371,0.036421802,0.035673993,0,0,0
33,2,4,10,3.360518456,0.513417119,0.035673993,1,1,0
33,2,6,10,7.86392498,0.138824374,0.035673993,0,0,0
33,2,16,10,8.548344612,0.064357445,0.035673993,0,0,0
33,2,21,10,7.764599323,0.110738651,0.035673993,0,0,0
33,2,3,10,8.140205383,0.083483352,0.035673993,0,0,0
33,2,7,10,8.398269653,0.132505827,0.035673993,0,0,0
33,3,2,10,8.140205383,0.083483352,0.035673993,0,0,0
33,3,21,10,9.937763214,0.035673993,0.035673993,0,0,0
33,3,7,10,9.378961563,0.856893291,0.854901266,1,1,1
33,4,2,10,3.360518456,0.513417119,0.035673993,1,1,0
33,4,16,10,6.667103291,0.130274478,0.035673993,0,0,0
33,4,21,10,6.022940636,0.182719946,0.035673993,0,0,0
33,4,7,10,7.597758293,0.171770792,0.035673993,0,0,0
33,6,2,10,7.86392498,0.138824374,0.035673993,0,0,0
33,6,16,10,9.947185516,0.036307069,0.035673993,0,0,0
33,6,21,10,9.969097137,0.036052055,0.035673993,0,0,0
33,7,2,10,8.398269653,0.132505827,0.035673993,0,0,0
33,7,4,10,7.597758293,0.171770792,0.035673993,0,0,0
33,7,21,10,9.98120594,0.038630409,0.035673993,0,0,0
33,7,3,10,9.378961563,0.856893291,0.854901266,1,1,1
33,11,16,10,9.99368,0.03571054,0.035673993,0,0,0
33,16,2,10,8.548344612,0.064357445,0.035673993,0,0,0
33,16,11,10,9.99368,0.03571054,0.035673993,0,0,0
33,16,4,10,6.667103291,0.130274478,0.035673993,0,0,0
33,16,6,10,9.947185516,0.036307069,0.035673993,0,0,0
33,16,21,10,9.999765396,0.035673993,0.035673993,0,0,0
33,21,2,10,7.764599323,0.110738651,0.035673993,0,0,0
33,21,4,10,6.022940636,0.182719946,0.035673993,0,0,0
33,21,6,10,9.969097137,0.036052055,0.035673993,0,0,0
33,21,16,10,9.999765396,0.035673993,0.035673993,0,0,0
33,21,3,10,9.937763214,0.035673993,0.035673993,0,0,0
33,21,7,10,9.98120594,0.038630409,0.035673993,0,0,0
34,2,6,10,7.749455929,0.143562419,0.035673993,0,0,0
34,2,16,10,8.454995155,0.064357445,0.035673993,0,0,0
34,2,4,10,3.208500862,0.513417119,0.035673993,1,1,0
34,2,3,10,8.05564785,0.083483352,0.035673993,0,0,0
34,2,7,10,8.307449341,0.142021907,0.035673993,0,0,0
34,3,2,10,8.05564785,0.083483352,0.035673993,0,0,0
34,3,7,10,9.741826057,0.856893291,0.854901266,1,1,1
34,4,16,10,6.490154266,0.130274478,0.035673993,0,0,0
34,4,2,10,3.208500862,0.513417119,0.035673993,1,1,0
34,4,7,10,7.465851784,0.183857146,0.035673993,0,0,0
34,6,16,10,9.947228432,0.036305927,0.035673993,0,0,0
34,6,2,10,7.749455929,0.143562419,0.035673993,0,0,0
34,7,2,10,8.307449341,0.142021907,0.035673993,0,0,0
34,7,4,10,7.465851784,0.183857146,0.035673993,0,0,0
34,7,3,10,9.741826057,0.856893291,0.854901266,1,1,1
34,11,16,10,9.996928215,0.035694821,0.035673993,0,0,0
34,16,6,10,9.947228432,0.036305927,0.035673993,0,0,0
34,16,11,10,9.996928215,0.035694821,0.035673993,0,0,0
34,16,2,10,8.454995155,0.064357445,0.035673993,0,0,0
34,16,4,10,6.490154266,0.130274478,0.035673993,0,0,0
35,2,16,10,8.349126816,0.064357445,0.035673993,0,0,0
35,2,13,10,8.000806808,0.126327239,0.035673993,0,0,0
35,2,6,10,7.62144804,0.147116623,0.035673993,0,0,0
35,2,4,10,3.052997828,0.513417119,0.035673993,1,1,0
35,4,16,10,6.305094719,0.130274478,0.035673993,0,0,0
35,4,2,10,3.052997828,0.513417119,0.035673993,1,1,0
35,6,16,10,9.947322845,0.036305269,0.035673993,0,0,0
35,6,2,10,7.62144804,0.147116623,0.035673993,0,0,0
35,11,16,10,9.998249054,0.035690883,0.035673993,0,0,0
35,13,16,10,9.998483658,0.035702719,0.035673993,0,0,0
35,13,2,10,8.000806808,0.126327239,0.035673993,0,0,0
35,16,11,10,9.998249054,0.035690883,0.035673993,0,0,0
35,16,13,10,9.998483658,0.035702719,0.035673993,0,0,0
35,16,2,10,8.349126816,0.064357445,0.035673993,0,0,0
35,16,6,10,9.947322845,0.036305269,0.035673993,0,0,0
35,16,4,10,6.305094719,0.130274478,0.035673993,0,0,0
36,2,16,10,8.22990799,0.035673993,0.035673993,0,0,0
36,2,3,10,7.790447712,0.083483352,0.035673993,0,0,0
36,2,7,10,8.058486938,0.160874156,0.035673993,0,0,0
36,2,13,10,7.867687702,0.133206845,0.035673993,0,0,0
36,2,6,10,7.479597569,0.149966838,0.035673993,0,0,0
36,2,4,10,2.89581728,0.513417119,0.035673993,1,1,0
36,3,7,3.129172325,3.105742931,0.856893291,0.854901266,1,1,1
36,3,2,10,7.790447712,0.083483352,0.035673993,0,0,0
36,4,16,10,6.11433506,0.035673993,0.035673993,0,0,0
36,4,7,10,7.157854557,0.204600466,0.035673993,0,0,0
36,4,2,10,2.89581728,0.513417119,0.035673993,1,1,0
36,6,16,10,9.947377205,0.035673993,0.035673993,0,0,0
36,6,2,10,7.479597569,0.149966838,0.035673993,0,0,0
36,7,3,3.129172325,3.105742931,0.856893291,0.854901266,1,1,1
36,7,4,10,7.157854557,0.204600466,0.035673993,0,0,0
36,7,2,10,8.058486938,0.160874156,0.035673993,0,0,0
36,11,16,10,9.998579979,0.035673993,0.035673993,0,0,0
36,13,16,10,9.997585297,0.035673993,0.035673993,0,0,0
36,13,2,10,7.867687702,0.133206845,0.035673993,0,0,0
36,16,11,10,9.998579979,0.035673993,0.035673993,0,0,0
36,16,13,10,9.997585297,0.035673993,0.035673993,0,0,0
36,16,6,10,9.947377205,0.035673993,0.035673993,0,0,0
36,16,4,10,6.11433506,0.035673993,0.035673993,0,0,0
36,16,2,10,8.22990799,0.035673993,0.035673993,0,0,0
37,2,10,10,8.400363922,0.348497537,0.215183437,1,0,0
37,2,6,10,7.323871136,0.152797403,0.035673993,0,0,0
37,2,5,10,7.743379116,0.149054419,0.035673993,0,0,0
37,2,4,10,2.738452196,0.513417119,0.035673993,1,1,0
37,2,3,10,7.629726887,0.083483352,0.035673993,0,0,0
37,2,7,10,7.906153202,0.171228499,0.035673993,0,0,0
37,3,2,10,7.629726887,0.083483352,0.035673993,0,0,0
37,3,7,0.79894644,0.794368863,0.856893291,0.854901266,1,1,1
37,4,10,10,6.980751038,0.648569403,0.45153828,1,1,0
37,4,2,10,2.738452196,0.513417119,0.035673993,1,1,0
37,4,7,10,6.988493443,0.211382017,0.035673993,0,0,0
37,5,10,10,9.954998016,0.057488026,0.035673993,0,0,0
37,5,2,10,7.743379116,0.149054419,0.035673993,0,0,0
37,6,10,10,9.943716049,0.056956178,0.035673993,0,0,0
37,6,2,10,7.323871136,0.152797403,0.035673993,0,0,0
37,7,4,10,6.988493443,0.211382017,0.035673993,0,0,0
37,7,2,10,7.906153202,0.171228499,0.035673993,0,0,0
37,7,3,0.79894644,0.794368863,0.856893291,0.854901266,1,1,1
37,10,6,10,9.943716049,0.056956178,0.035673993,0,0,0
37,10,5,10,9.954998016,0.057488026,0.035673993,0,0,0
37,10,4,10,6.980751038,0.648569403,0.45153828,1,1,0
37,10,2,10,8.400363922,0.348497537,0.215183437,1,0,0
37,10,24,10,9.961231232,0.055162947,0.035673993,0,0,0
37,24,10,10,9.961231232,0.055162947,0.035673993,0,0,0
38,2,10,5.721342087,4.681254864,0.348497537,0.215183437,1,0,0
38,2,6,10,7.154791832,0.155839445,0.035673993,0,0,0
38,2,5,10,7.579953671,0.157194725,0.035673993,0,0,0
38,2,4,10,2.582061291,0.513417119,0.035673993,1,1,0
38,2,3,10,7.449324131,0.035673993,0.035673993,0,0,0
38,2,7,10,7.72931242,0.182554826,0.035673993,0,0,0
38,3,2,10,7.449324131,0.035673993,0.035673993,0,0,0
38,3,7,0.470307887,0.463325649,0.035673993,0.035673993,0,0,0
38,4,10,3.641369581,2.449902534,0.648569403,0.45153828,1,1,0
38,4,2,10,2.582061291,0.513417119,0.035673993,1,1,0
38,4,7,10,6.806841373,0.214601381,0.035673993,0,0,0
38,5,10,10,9.835756302,0.057488026,0.035673993,0,0,0
38,5,2,10,7.579953671,0.157194725,0.035673993,0,0,0
38,6,10,10,9.827009201,0.056956178,0.035673993,0,0,0
38,6,2,10,7.154791832,0.155839445,0.035673993,0,0,0
38,7,4,10,6.806841373,0.214601381,0.035673993,0,0,0
38,7,2,10,7.72931242,0.182554826,0.035673993,0,0,0
38,7,3,0.470307887,0.463325649,0.035673993,0.035673993,0,0,0
38,10,6,10,9.827009201,0.056956178,0.035673993,0,0,0
38,10,5,10,9.835756302,0.057488026,0.035673993,0,0,0
38,10,4,3.641369581,2.449902534,0.648569403,0.45153828,1,1,0
38,10,2,5.721342087,4.681254864,0.348497537,0.215183437,1,0,0
38,10,24,10,9.848815918,0.055162947,0.035673993,0,0,0
38,24,10,10,9.848815918,0.055162947,0.035673993,0,0,0
39,2,4,10,2.427635908,0.513417119,0.035673993,1,1,0
39,2,13,10,7.384436131,0.142512558,0.035673993,0,0,0
39,2,5,10,7.400947571,0.165870952,0.035673993,0,0,0
39,2,6,10,6.973739147,0.157696056,0.035673993,0,0,0
39,2,10,6.910791397,5.336092949,0.348497537,0.215183437,1,0,0
39,2,7,10,7.525607109,0.193289055,0.035673993,0,0,0
39,4,10,10,6.306472778,0.648569403,0.45153828,1,1,0
39,4,2,10,2.427635908,0.513417119,0.035673993,1,1,0
39,4,7,10,6.611938953,0.214601381,0.035673993,0,0,0
39,5,10,10,9.377375603,0.057488026,0.035673993,0,0,0
39,5,2,10,7.400947571,0.165870952,0.035673993,0,0,0
39,6,10,10,9.380925179,0.056956178,0.035673993,0,0,0
39,6,2,10,6.973739147,0.157696056,0.035673993,0,0,0
39,7,4,10,6.611938953,0.214601381,0.035673993,0,0,0
39,7,2,10,7.525607109,0.193289055,0.035673993,0,0,0
39,10,4,10,6.306472778,0.648569403,0.45153828,1,1,0
39,10,13,10,9.395793915,0.056656016,0.035673993,0,0,0
39,10,5,10,9.377375603,0.057488026,0.035673993,0,0,0
39,10,6,10,9.380925179,0.056956178,0.035673993,0,0,0
39,10,2,6.910791397,5.336092949,0.348497537,0.215183437,1,0,0
39,10,24,10,9.40872097,0.055162947,0.035673993,0,0,0
39,10,15,10,9.169239044,0.061983368,0.035673993,0,0,0
39,13,10,10,9.395793915,0.056656016,0.035673993,0,0,0
39,13,2,10,7.384436131,0.142512558,0.035673993,0,0,0
39,15,10,10,9.169239044,0.061983368,0.035673993,0,0,0
39,24,10,10,9.40872097,0.055162947,0.035673993,0,0,0
40,2,4,10,2.276208401,0.513417119,0.035673993,1,1,0
40,2,10,6.526032925,4.616686821,0.348497537,0.215183437,1,0,0
40,2,5,10,7.206438541,0.171393235,0.035673993,0,0,0
40,2,6,10,6.783480167,0.157696056,0.035673993,0,0,0
40,2,13,10,7.19859457,0.142512558,0.035673993,0,0,0
40,2,7,10,7.298838139,0.198733315,0.035673993,0,0,0
40,4,10,10,5.758090973,0.648569403,0.45153828,1,1,0
40,4,2,10,2.276208401,0.513417119,0.035673993,1,1,0
40,4,7,10,6.405477524,0.214601381,0.035673993,0,0,0
40,5,10,10,8.65515995,0.057488026,0.035673993,0,0,0
40,5,2,10,7.206438541,0.171393235,0.035673993,0,0,0
40,6,10,10,8.678077698,0.056956178,0.035673993,0,0,0
40,6,2,10,6.783480167,0.157696056,0.035673993,0,0,0
40,7,4,10,6.405477524,0.214601381,0.035673993,0,0,0
40,7,2,10,7.298838139,0.198733315,0.035673993,0,0,0
40,10,4,10,5.758090973,0.648569403,0.45153828,1,1,0
40,10,5,10,8.65515995,0.057488026,0.035673993,0,0,0
40,10,6,10,8.678077698,0.056956178,0.035673993,0,0,0
40,10,13,10,8.693294525,0.056656016,0.035673993,0,0,0
40,10,2,6.526032925,4.616686821,0.348497537,0.215183437,1,0,0
40,10,24,10,8.692391396,0.035673993,0.035673993,0,0,0
40,10,15,10,8.486860275,0.061983368,0.035673993,0,0,0
40,13,10,10,8.693294525,0.056656016,0.035673993,0,0,0
40,13,2,10,7.19859457,0.142512558,0.035673993,0,0,0
40,15,10,10,8.486860275,0.061983368,0.035673993,0,0,0
40,24,10,10,8.692391396,0.035673993,0.035673993,0,0,0
41,2,4,10,2.12921381,0.513417119,0.035673993,1,1,0
41,2,21,10,6.875997066,0.513417119,0.035673993,1,1,0
41,2,5,10,7.003625393,0.171393235,0.035673993,0,0,0
41,2,6,10,6.588782787,0.157696056,0.035673993,0,0,0
41,2,13,10,7.005960941,0.142512558,0.035673993,0,0,0
41,2,10,4.608793259,3.162372351,0.103268823,0.035673993,0,0,0
